Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
372491	430	430	967	136
372501	430	430	967	136
372511	430	430	967	136
372521	430	430	967	136
372531	430	430	967	136
372541	430	430	967	136
372551	430	430	967	136
372561	430	430	967	136
372571	430	430	967	136
372581	430	430	967	136
372591	430	430	967	136
372601	430	430	967	136
372611	430	430	967	136
372621	430	430	967	136
373141	110	110	929	466
373151	110	110	929	466
373161	110	110	929	466
373171	110	110	929	466
373181	110	110	929	466
373191	110	110	929	466
373201	110	110	929	466
373211	110	110	929	466
373221	110	110	929	466
373231	110	110	929	466
373241	110	110	929	466
373341	80	80	922	383
373351	80	80	922	383
373361	80	80	922	383
373371	80	80	922	383
373381	80	80	922	383
373391	80	80	922	383
373401	80	80	922	383
373411	80	80	922	383
373441	120	120	930	370
373451	120	120	930	370
373461	120	120	930	370
373471	120	120	930	370
373481	120	120	930	370
373491	120	120	930	370
373501	120	120	930	370
373511	120	120	930	370
373521	120	120	930	370
373531	120	120	930	370
373541	120	120	930	370
373551	120	120	930	370
373611	80	80	931	282
373621	80	80	931	282
373631	80	80	931	282
373641	80	80	931	282
373651	80	80	931	282
373661	80	80	931	282
373671	80	80	931	282
373681	80	80	931	282
373711	100	100	961	295
373721	100	100	961	295
373731	100	100	961	295
373741	100	100	961	295
373751	100	100	961	295
373761	100	100	961	295
373771	100	100	961	295
373781	100	100	961	295
373791	100	100	961	295
373801	100	100	961	295
374020	170	170	1007	395
374030	170	170	1007	395
374040	170	170	1007	395
374050	170	170	1007	395
374060	170	170	1007	395
374070	170	170	1007	395
374080	170	170	1007	395
374090	170	170	1007	395
374100	170	170	1007	395
374110	170	170	1007	395
374120	170	170	1007	395
374130	170	170	1007	395
374140	170	170	1007	395
374150	170	170	1007	395
374160	170	170	1007	395
374170	170	170	1007	395
374180	170	170	1007	395
374290	260	260	1002	378
374300	260	260	1002	378
374310	260	260	1002	378
374320	260	260	1002	378
374330	260	260	1002	378
374340	260	260	1002	378
374350	260	260	1002	378
374360	260	260	1002	378
374370	260	260	1002	378
374380	260	260	1002	378
374390	260	260	1002	378
374400	260	260	1002	378
374410	260	260	1002	378
374420	260	260	1002	378
374430	260	260	1002	378
374440	260	260	1002	378
374450	260	260	1002	378
374460	260	260	1002	378
374470	260	260	1002	378
374480	260	260	1002	378
374490	260	260	1002	378
374500	260	260	1002	378
374510	260	260	1002	378
374520	260	260	1002	378
374530	260	260	1002	378
374540	260	260	1002	378
374610	90	90	989	350
374620	90	90	989	350
374630	90	90	989	350
374640	90	90	989	350
374650	90	90	989	350
374660	90	90	989	350
374670	90	90	989	350
374680	90	90	989	350
374690	90	90	989	350
374720	100	100	995	365
374730	100	100	995	365
374740	100	100	995	365
374750	100	100	995	365
374760	100	100	995	365
374770	100	100	995	365
374780	100	100	995	365
374790	100	100	995	365
374800	100	100	995	365
374810	100	100	995	365
374960	140	140	987	420
374970	140	140	987	420
374980	140	140	987	420
374990	140	140	987	420
375000	140	140	987	420
375010	140	140	987	420
375020	140	140	987	420
375030	140	140	987	420
375040	140	140	987	420
375050	140	140	987	420
375060	140	140	987	420
375070	140	140	987	420
375080	140	140	987	420
375090	140	140	987	420
375160	90	90	896	320
375170	90	90	896	320
375180	90	90	896	320
375190	90	90	896	320
375200	90	90	896	320
375210	90	90	896	320
375220	90	90	896	320
375230	90	90	896	320
375240	90	90	896	320
375430	260	260	870	191
375440	260	260	870	191
375450	260	260	870	191
375460	260	260	870	191
375470	260	260	870	191
375480	260	260	870	191
375490	260	260	870	191
375500	260	260	870	191
375510	260	260	870	191
375520	260	260	870	191
375530	260	260	870	191
375540	260	260	870	191
375550	260	260	870	191
375560	260	260	870	191
375570	260	260	870	191
375580	260	260	870	191
375590	260	260	870	191
375600	260	260	870	191
375610	260	260	870	191
375620	260	260	870	191
375630	260	260	870	191
375640	260	260	870	191
375649	260	260	870	191
375659	260	260	870	191
375669	260	260	870	191
375679	260	260	870	191
375729	190	190	875	158
375739	190	190	875	158
375749	190	190	875	158
375759	190	190	875	158
375769	190	190	875	158
375779	190	190	875	158
375789	190	190	875	158
375799	190	190	875	158
375809	190	190	875	158
375819	190	190	875	158
375829	190	190	875	158
375839	190	190	875	158
375849	190	190	875	158
375859	190	190	875	158
375869	190	190	875	158
375879	190	190	875	158
375889	190	190	875	158
375899	190	190	875	158
375909	190	190	875	158
375959	240	240	887	166
375969	240	240	887	166
375979	240	240	887	166
375989	240	240	887	166
375999	240	240	887	166
376009	240	240	887	166
376019	240	240	887	166
376029	240	240	887	166
376039	240	240	887	166
376049	240	240	887	166
376059	240	240	887	166
376069	240	240	887	166
376079	240	240	887	166
376089	240	240	887	166
376099	240	240	887	166
376109	240	240	887	166
376119	240	240	887	166
376129	240	240	887	166
376139	240	240	887	166
376149	240	240	887	166
376159	240	240	887	166
376169	240	240	887	166
376179	240	240	887	166
376189	240	240	887	166
376219	90	90	885	152
376229	90	90	885	152
376239	90	90	885	152
376249	90	90	885	152
376259	90	90	885	152
376269	90	90	885	152
376279	90	90	885	152
376289	90	90	885	152
376299	90	90	885	152
376719	140	140	917	388
376729	140	140	917	388
376739	140	140	917	388
376749	140	140	917	388
376759	140	140	917	388
376769	140	140	917	388
376779	140	140	917	388
376789	140	140	917	388
376799	140	140	917	388
376809	140	140	917	388
376819	140	140	917	388
376829	140	140	917	388
376839	140	140	917	388
376849	140	140	917	388
376909	130	130	1010	389
376919	130	130	1010	389
376929	130	130	1010	389
376939	130	130	1010	389
376949	130	130	1010	389
376959	130	130	1010	389
376969	130	130	1010	389
376979	130	130	1010	389
376989	130	130	1010	389
376999	130	130	1010	389
377009	130	130	1010	389
377019	130	130	1010	389
377029	130	130	1010	389
377149	160	160	1042	373
377159	160	160	1042	373
377169	160	160	1042	373
377179	160	160	1042	373
377189	160	160	1042	373
377199	160	160	1042	373
377209	160	160	1042	373
377219	160	160	1042	373
377229	160	160	1042	373
377239	160	160	1042	373
377249	160	160	1042	373
377259	160	160	1042	373
377269	160	160	1042	373
377279	160	160	1042	373
377289	160	160	1042	373
377299	160	160	1042	373
377388	80	80	1048	378
377398	80	80	1048	378
377408	80	80	1048	378
377418	80	80	1048	378
377428	80	80	1048	378
377438	80	80	1048	378
377448	80	80	1048	378
377458	80	80	1048	378
377558	180	180	989	377
377568	180	180	989	377
377578	180	180	989	377
377588	180	180	989	377
377598	180	180	989	377
377608	180	180	989	377
377618	180	180	989	377
377628	180	180	989	377
377638	180	180	989	377
377648	180	180	989	377
377658	180	180	989	377
377668	180	180	989	377
377678	180	180	989	377
377688	180	180	989	377
377698	180	180	989	377
377708	180	180	989	377
377718	180	180	989	377
377728	180	180	989	377
377788	70	70	901	290
377798	70	70	901	290
377808	70	70	901	290
377818	70	70	901	290
377828	70	70	901	290
377838	70	70	901	290
377848	70	70	901	290
377948	380	380	907	297
377958	380	380	907	297
377968	380	380	907	297
377978	380	380	907	297
377988	380	380	907	297
377998	380	380	907	297
378008	380	380	907	297
378018	380	380	907	297
378028	380	380	907	297
378038	380	380	907	297
378048	380	380	907	297
378058	380	380	907	297
378068	380	380	907	297
378078	380	380	907	297
378088	380	380	907	297
378098	380	380	907	297
378108	380	380	907	297
378118	380	380	907	297
378128	380	380	907	297
378138	380	380	907	297
378148	380	380	907	297
378158	380	380	907	297
378168	380	380	907	297
378178	380	380	907	297
378188	380	380	907	297
378198	380	380	907	297
378208	380	380	907	297
378218	380	380	907	297
378228	380	380	907	297
378238	380	380	907	297
378248	380	380	907	297
378258	380	380	907	297
378268	380	380	907	297
378278	380	380	907	297
378288	380	380	907	297
378298	380	380	907	297
378308	380	380	907	297
378318	380	380	907	297
378408	80	80	802	173
378418	80	80	802	173
378428	80	80	802	173
378438	80	80	802	173
378448	80	80	802	173
378458	80	80	802	173
378468	80	80	802	173
378478	80	80	802	173
378528	180	180	825	191
378538	180	180	825	191
378548	180	180	825	191
378558	180	180	825	191
378568	180	180	825	191
378578	180	180	825	191
378588	180	180	825	191
378598	180	180	825	191
378608	180	180	825	191
378618	180	180	825	191
378628	180	180	825	191
378638	180	180	825	191
378648	180	180	825	191
378658	180	180	825	191
378668	180	180	825	191
378678	180	180	825	191
378688	180	180	825	191
378698	180	180	825	191
378788	200	200	858	209
378798	200	200	858	209
378808	200	200	858	209
378818	200	200	858	209
378828	200	200	858	209
378838	200	200	858	209
378848	200	200	858	209
378858	200	200	858	209
378868	200	200	858	209
378878	200	200	858	209
378888	200	200	858	209
378898	200	200	858	209
378908	200	200	858	209
378918	200	200	858	209
378928	200	200	858	209
378938	200	200	858	209
378948	200	200	858	209
378958	200	200	858	209
378968	200	200	858	209
378978	200	200	858	209
379008	100	100	865	229
379018	100	100	865	229
379028	100	100	865	229
379038	100	100	865	229
379048	100	100	865	229
379058	100	100	865	229
379068	100	100	865	229
379077	100	100	865	229
379087	100	100	865	229
379097	100	100	865	229
379267	80	80	991	456
379277	80	80	991	456
379287	80	80	991	456
379297	80	80	991	456
379307	80	80	991	456
379317	80	80	991	456
379327	80	80	991	456
379337	80	80	991	456
379777	90	90	960	506
379787	90	90	960	506
379797	90	90	960	506
379807	90	90	960	506
379817	90	90	960	506
379827	90	90	960	506
379837	90	90	960	506
379847	90	90	960	506
379857	90	90	960	506
380047	240	240	888	485
380057	240	240	888	485
380067	240	240	888	485
380077	240	240	888	485
380087	240	240	888	485
380097	240	240	888	485
380107	240	240	888	485
380117	240	240	888	485
380127	240	240	888	485
380137	240	240	888	485
380147	240	240	888	485
380157	240	240	888	485
380167	240	240	888	485
380177	240	240	888	485
380187	240	240	888	485
380197	240	240	888	485
380207	240	240	888	485
380217	240	240	888	485
380227	240	240	888	485
380237	240	240	888	485
380247	240	240	888	485
380257	240	240	888	485
380267	240	240	888	485
380277	240	240	888	485
380477	700	700	939	477
380487	700	700	939	477
380497	700	700	939	477
380507	700	700	939	477
380517	700	700	939	477
380527	700	700	939	477
380537	700	700	939	477
380547	700	700	939	477
380557	700	700	939	477
380567	700	700	939	477
380577	700	700	939	477
380587	700	700	939	477
380597	700	700	939	477
380607	700	700	939	477
380617	700	700	939	477
380627	700	700	939	477
380637	700	700	939	477
380647	700	700	939	477
380657	700	700	939	477
380667	700	700	939	477
380677	700	700	939	477
380687	700	700	939	477
380697	700	700	939	477
380707	700	700	939	477
380717	700	700	939	477
380727	700	700	939	477
380736	700	700	939	477
380746	700	700	939	477
380756	700	700	939	477
380766	700	700	939	477
380776	700	700	939	477
380786	700	700	939	477
380796	700	700	939	477
380806	700	700	939	477
380816	700	700	939	477
380826	700	700	939	477
380836	700	700	939	477
380846	700	700	939	477
380856	700	700	939	477
380866	700	700	939	477
380876	700	700	939	477
380886	700	700	939	477
380896	700	700	939	477
380906	700	700	939	477
380916	700	700	939	477
380926	700	700	939	477
380936	700	700	939	477
380946	700	700	939	477
380956	700	700	939	477
380966	700	700	939	477
380976	700	700	939	477
380986	700	700	939	477
380996	700	700	939	477
381006	700	700	939	477
381016	700	700	939	477
381026	700	700	939	477
381036	700	700	939	477
381046	700	700	939	477
381056	700	700	939	477
381066	700	700	939	477
381076	700	700	939	477
381086	700	700	939	477
381096	700	700	939	477
381106	700	700	939	477
381116	700	700	939	477
381126	700	700	939	477
381136	700	700	939	477
381146	700	700	939	477
381156	700	700	939	477
381166	700	700	939	477
381186	460	460	959	441
381196	460	460	959	441
381206	460	460	959	441
381216	460	460	959	441
381226	460	460	959	441
381236	460	460	959	441
381246	460	460	959	441
381256	460	460	959	441
381266	460	460	959	441
381276	460	460	959	441
381286	460	460	959	441
381296	460	460	959	441
381306	460	460	959	441
381316	460	460	959	441
381326	460	460	959	441
381336	460	460	959	441
381346	460	460	959	441
381356	460	460	959	441
381366	460	460	959	441
381376	460	460	959	441
381386	460	460	959	441
381396	460	460	959	441
381406	460	460	959	441
381416	460	460	959	441
381426	460	460	959	441
381436	460	460	959	441
381446	460	460	959	441
381456	460	460	959	441
381466	460	460	959	441
381476	460	460	959	441
381486	460	460	959	441
381496	460	460	959	441
381506	460	460	959	441
381516	460	460	959	441
381526	460	460	959	441
381536	460	460	959	441
381546	460	460	959	441
381556	460	460	959	441
381566	460	460	959	441
381576	460	460	959	441
381586	460	460	959	441
381596	460	460	959	441
381606	460	460	959	441
381616	460	460	959	441
381626	460	460	959	441
381636	460	460	959	441
381986	230	230	880	271
381996	230	230	880	271
382006	230	230	880	271
382016	230	230	880	271
382026	230	230	880	271
382036	230	230	880	271
382046	230	230	880	271
382056	230	230	880	271
382066	230	230	880	271
382076	230	230	880	271
382086	230	230	880	271
382096	230	230	880	271
382106	230	230	880	271
382116	230	230	880	271
382126	230	230	880	271
382136	230	230	880	271
382146	230	230	880	271
382156	230	230	880	271
382166	230	230	880	271
382176	230	230	880	271
382186	230	230	880	271
382196	230	230	880	271
382206	230	230	880	271
382256	70	70	967	265
382266	70	70	967	265
382276	70	70	967	265
382286	70	70	967	265
382296	70	70	967	265
382306	70	70	967	265
382316	70	70	967	265
382665	100	100	909	247
382675	100	100	909	247
382685	100	100	909	247
382695	100	100	909	247
382705	100	100	909	247
382715	100	100	909	247
382725	100	100	909	247
382735	100	100	909	247
382745	100	100	909	247
382755	100	100	909	247
383755	90	90	1126	423
383765	90	90	1126	423
383775	90	90	1126	423
383785	90	90	1126	423
383795	90	90	1126	423
383805	90	90	1126	423
383815	90	90	1126	423
383825	90	90	1126	423
383835	90	90	1126	423
384115	130	130	1126	469
384124	130	130	1126	469
384134	130	130	1126	469
384144	130	130	1126	469
384154	130	130	1126	469
384164	130	130	1126	469
384174	130	130	1126	469
384184	130	130	1126	469
384194	130	130	1126	469
384204	130	130	1126	469
384214	130	130	1126	469
384224	130	130	1126	469
384234	130	130	1126	469
384384	240	240	1011	372
384394	240	240	1011	372
384404	240	240	1011	372
384414	240	240	1011	372
384424	240	240	1011	372
384434	240	240	1011	372
384444	240	240	1011	372
384454	240	240	1011	372
384464	240	240	1011	372
384474	240	240	1011	372
384484	240	240	1011	372
384494	240	240	1011	372
384504	240	240	1011	372
384514	240	240	1011	372
384524	240	240	1011	372
384534	240	240	1011	372
384544	240	240	1011	372
384554	240	240	1011	372
384564	240	240	1011	372
384574	240	240	1011	372
384584	240	240	1011	372
384594	240	240	1011	372
384604	240	240	1011	372
384614	240	240	1011	372
384664	70	70	991	312
384674	70	70	991	312
384684	70	70	991	312
384694	70	70	991	312
384704	70	70	991	312
384714	70	70	991	312
384724	70	70	991	312
384844	180	180	1010	234
384854	180	180	1010	234
384864	180	180	1010	234
384874	180	180	1010	234
384884	180	180	1010	234
384894	180	180	1010	234
384904	180	180	1010	234
384914	180	180	1010	234
384924	180	180	1010	234
384934	180	180	1010	234
384944	180	180	1010	234
384954	180	180	1010	234
384964	180	180	1010	234
384974	180	180	1010	234
384984	180	180	1010	234
384994	180	180	1010	234
385004	180	180	1010	234
385014	180	180	1010	234
385044	1789	1789	1061	134
385054	1789	1789	1061	134
385064	1789	1789	1061	134
385074	1789	1789	1061	134
385084	1789	1789	1061	134
